2014,Dec26_2014_1200,92,92,F,G,J4,J4,J4,F,F,F,F,F,F,G,F,F,F,F,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,Dec26_2014_1200,93,93,F,G,J5,J4,F,F,F,F,F,G,F,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,Dec26_2014_1200,94,94,F,G,J5,J4,J4,F,F,F,F,F,F,F,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,Dec26_2014_1200,95,95,J5,J4,J4,J4,J4,F,F,F,F,F,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,Dec26_2014_1200,96,96,F,J5,J4,J4,J4,J4,F,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,Dec26_2014_1200,97,97,J4,J5,J4,J4,J4,F,F,F,F,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,Dec26_2014_1200,98,98,J5,J4,J4,J4,F,F,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,Dec26_2014_1200,99,99,J5,J4,J4,J1,J1,J1,J1,J1,J1,F,F,F,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,Dec26_2014_1200,100,100,J5,J5,J4,J4,F,F,F,F,F,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,Dec26_2014_1300,103,103,J5,J4,J4,J4,F,F,F,F,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,Dec26_2014_1300,104,104,F,J6,J5,J4,J4,F,F,F,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,Dec26_2014_1300,105,105,F,J5,J5,J5,J4,F,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,Dec26_2014_1300,106,106,J5,J4,J4,J4,J4,F,F,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,Dec26_2014_1300,107,107,F,J5,J4,J4,J4,J4,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,Dec26_2014_1300,108,108,J5,J4,J4,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,Dec26_2014_1300,109,109,J5,J4,J4,J4,J4,F,F,F,F,F,F,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,Dec26_2014_1300,110,110,J5,J4,J4,J4,J4,F,F,F,F,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,Dec26_2014_1300,111,111,J5,J4,J4,J4,J4,J4,F,F,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,Dec26_2014_1300,112,112,J5,J4,J4,J4,J4,F,F,F,F,F,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,Dec26_2014_1400,115,115,J5,J5,J4,J4,J4,F,F,F,F,F,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,Dec26_2014_1400,116,116,J5,J4,J4,J4,J4,F,F,F,F,F,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,Dec26_2014_1400,117,117,J5,J5,J4,J4,J4,F,F,F,F,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,Dec26_2014_1400,118,118,J5,J4,J4,J4,J4,F,F,F,F,F,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,Dec26_2014_1400,119,119,J6,J4,J4,J4,J4,F,F,F,F,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,Dec26_2014_1400,120,120,J6,J4,J4,J4,F,F,F,F,F,F,F,F,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,Dec26_2014_1400,121,121,F,J5,J4,J4,J4,J4,F,F,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,Dec26_2014_1400,122,122,F,J5,J5,J4,J4,F,F,F,F,F,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,Dec26_2014_1400,123,123,F,J5,J4,J4,J4,F,F,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
